identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19227291_18970313_145289_31_0003_alto.xml-12-2	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	3.0	 	uppslag	2
bib19227462_18950128_147640_23_0003_alto.xml-57-21	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653811_19020827_145317_130_0004_alto.xml-13-10	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib15650814_18950426_146365_97_0002_alto.xml-57-51	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator3	4.0	 	uppslag	2
bib19223423_18031119_145063_92_0002_alto.xml-0-2	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib13506739_18281208_144030_287_0004_alto.xml-13-13	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib11653838_19000413_147024_15_0004_alto.xml-177-2	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	4.0	 	uppslag	2
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653828_18020507_144028_102_0002_alto.xml-12-15	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib13506739_18251229_144030_302_0003_alto.xml-3-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib13506739_18110322_144030_69_0013_alto.xml-1-79	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
bib19277277_18950303_147683_61_0002_alto.xml-10-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653825_18020506_145134_54_0002_alto.xml-0-17	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19225758_18950720_144022_166_0006_alto.xml-203-5	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib15873371_18950607_145112_152_0003_alto.xml-4-31	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	4.0	 	uppslag	2
bib11653811_18990904_145317_135_0002_alto.xml-6-26	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	4.0	 	uppslag	2
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653825_18031110_145134_131_0002_alto.xml-19-6	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	1.0	 	uppslag	2
bib11653811_19020315_145317_41_0002_alto.xml-176-32	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	4.0	 	uppslag	2
bib11653823_18280304_144010_54_0003_alto.xml-5-12	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	0.0	not enough context	uppslag	2
bib11653823_18270414_144010_87_0003_alto.xml-6-62	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib11653790_18991110_145648_88_0006_alto.xml-86-29	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18951124_147683_321_0004_alto.xml-50-0	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19225792_18111123_147359_47_0007_alto.xml-6-47	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib13506739_18130217_144030_39_0006_alto.xml-0-21	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653811_19021115_145317_176_0002_alto.xml-112-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653823_18280724_144010_170_0002_alto.xml-7-7	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator3	1.0	 	uppslag	2
bib13506739_18221121_144030_272_0012_alto.xml-1-71	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	1.0	 	uppslag	2
bib13506739_18180604_144030_125_0002_alto.xml-2-22	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19227291_18970814_145289_97_0002_alto.xml-96-29	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	4.0	 	uppslag	2
bib11653823_18280829_144010_201_0003_alto.xml-1-2	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator3	1.0	 	uppslag	2
bib11653823_18270419_144010_90_0003_alto.xml-16-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653838_19010405_147024_14_0001_alto.xml-21-25	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	4.0	 	uppslag	2
bib13506739_18280328_144030_74_0001_alto.xml-9-13	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib15650814_18950729_146365_174_0002_alto.xml-18-20	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	4.0	 	uppslag	2
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib15975090_18960314_148377_33_0002_alto.xml-42-14	bib13506739_18281208_144030_287_0004_alto.xml-13-13	annotator3	1.0	 	uppslag	2
bib15650814_18950426_146365_97_0002_alto.xml-57-51	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19227462_18950601_147640_126_0004_alto.xml-6-71	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib13506739_18091125_144030_275_0004_alto.xml-5-10	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	1.0	 	uppslag	2
bib19277277_18950329_147683_86_0003_alto.xml-139-31	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19225792_18111123_147359_47_0007_alto.xml-6-47	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19277277_18950324_147683_82_0005_alto.xml-154-12	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653828_18290721_144028_165_0003_alto.xml-18-11	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator3	1.0	 	uppslag	2
bib11653828_18070729_144028_172_0002_alto.xml-5-7	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653828_18281230_144028_299_0003_alto.xml-3-76	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653823_18270419_144010_90_0003_alto.xml-16-3	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	1.0	 	uppslag	2
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
bib15873936_18951026_147385_126_0002_alto.xml-116-42	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653823_18300318_144010_64_0002_alto.xml-22-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	1.0	 	uppslag	2
bib11653828_18281229_144028_298_0004_alto.xml-6-26	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	1.0	 	uppslag	2
bib11653811_19021115_145317_176_0002_alto.xml-112-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19277346_18200219_147394_8_0003_alto.xml-1-3	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	1.0	 	uppslag	2
bib15975090_18950209_148377_17_0003_alto.xml-29-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib15650837_18180218_146391_14_0004_alto.xml-3-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653823_18291204_0_282_0002_alto.xml-13-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib15760600_18950806_146401_92_0003_alto.xml-158-44	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator3	1.0	 	uppslag	2
bib11653823_18270427_144010_97_0003_alto.xml-10-60	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653825_18031110_145134_131_0002_alto.xml-19-6	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653825_18170623_145134_75_0003_alto.xml-4-5	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18230730_144010_173_0007_alto.xml-1-6	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	3.0	 	uppslag	2
bib19227291_18950417_145289_45_0002_alto.xml-134-12	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653823_18280819_144010_192_0002_alto.xml-20-3	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib19277277_18950715_147683_189_0005_alto.xml-16-39	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653828_18031017_144028_237_0002_alto.xml-2-7	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
bib15978012_18951016_148361_241_0004_alto.xml-44-7	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	4.0	 	uppslag	2
bib19225758_18951127_144022_277_0003_alto.xml-55-8	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	4.0	 	uppslag	2
bib11653823_18260113_144010_10_0003_alto.xml-1-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19227462_18950128_147640_23_0003_alto.xml-57-21	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	4.0	 	uppslag	2
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	4.0	 	uppslag	2
bib15873371_18950322_145112_80_0002_alto.xml-159-4	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653790_18971224_145648_101_0012_alto.xml-8-11	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	1.0	 	uppslag	2
bib13506739_18180604_144030_125_0004_alto.xml-18-27	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	1.0	 	uppslag	2
bib11653823_18280819_144010_192_0002_alto.xml-20-3	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	1.0	 	uppslag	2
bib11653790_19030508_12541_35_0004_alto.xml-96-13	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	4.0	 	uppslag	2
bib15873936_18960204_147385_14_0002_alto.xml-70-10	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653790_18991110_145648_88_0006_alto.xml-86-29	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	1.0	 	uppslag	2
bib19225758_18950710_144022_157_0003_alto.xml-187-13	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator3	1.0	 	uppslag	2
bib11653838_19020829_147024_35_0003_alto.xml-88-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib13506739_18211025_144030_250_0001_alto.xml-2-43	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator3	1.0	 	uppslag	2
bib15873936_18951026_147385_126_0002_alto.xml-116-42	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19225758_18950209_144022_34_0006_alto.xml-188-15	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator3	1.0	 	uppslag	2
bib11653823_18231108_144010_260_0004_alto.xml-2-14	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib15650837_18951216_146391_293_0003_alto.xml-113-0	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	4.0	 	uppslag	2
bib11653823_18231108_144010_260_0004_alto.xml-2-14	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19223423_18290107_145063_2_0001_alto.xml-2-34	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19227291_18170709_145289_28_0004_alto.xml-3-12	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	1.0	 	uppslag	2
bib19277277_18950303_147683_61_0002_alto.xml-10-9	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	4.0	 	uppslag	2
bib11653806_18150421_145120_42_0004_alto.xml-0-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib19520388_18090215_147487_7_0007_alto.xml-4-21	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator3	1.0	 	uppslag	2
bib19277277_18240131_147682_25_0007_alto.xml-10-18	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18301104_144010_256_0003_alto.xml-19-2	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib19349359_18951112_148383_134_0002_alto.xml-37-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib13506739_18280807_144030_182_0003_alto.xml-10-29	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	1.0	 	uppslag	2
bib15873371_18950607_145112_152_0003_alto.xml-4-31	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib13506739_18070314_144030_61_0006_alto.xml-16-64	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib19227291_18950427_145289_50_0002_alto.xml-91-100	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653823_18291204_0_282_0002_alto.xml-13-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653825_18031110_145134_131_0002_alto.xml-19-6	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277180_18951223_147374_104_0020_alto.xml-38-27	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	4.0	 	uppslag	2
bib11653828_18040920_144028_219_0002_alto.xml-11-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib13506739_18300220_144030_42_0004_alto.xml-8-12	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19277277_18950928_147683_264_0006_alto.xml-82-44	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	4.0	 	uppslag	2
bib15650835_18961127_146472_186_0002_alto.xml-29-25	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	4.0	 	uppslag	2
bib15975090_18960314_148377_33_0002_alto.xml-42-14	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653790_18991003_145648_77_0002_alto.xml-11-23	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18951212_147683_339_0006_alto.xml-167-31	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18950329_147683_86_0003_alto.xml-139-31	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	4.0	 	uppslag	2
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator3	1.0	 	uppslag	2
bib11653790_18991110_145648_88_0006_alto.xml-86-29	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	4.0	 	uppslag	2
bib13506739_18110322_144030_69_0010_alto.xml-7-24	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18950303_147683_61_0002_alto.xml-10-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653790_18990210_145648_11_0002_alto.xml-39-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib15650837_18951216_146391_293_0003_alto.xml-113-0	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator3	4.0	 	uppslag	2
bib13506739_18290316_144030_62_0003_alto.xml-17-85	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib19225758_18950124_144022_20_0003_alto.xml-203-10	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19225792_18111123_147359_47_0007_alto.xml-6-33	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653790_19030508_12541_35_0004_alto.xml-96-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib15873371_18950327_145112_84_0003_alto.xml-17-8	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib11653811_19031019_145317_162_0001_alto.xml-62-36	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653838_19000406_147024_14_0001_alto.xml-37-46	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653828_18260706_144028_153_0001_alto.xml-5-13	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653823_18280724_144010_170_0002_alto.xml-7-7	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib15873371_18950202_145112_33_0003_alto.xml-185-4	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	4.0	 	uppslag	2
bib11653811_19000714_145317_107_0002_alto.xml-48-2	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator3	4.0	 	uppslag	2
bib19225758_18950720_144022_166_0006_alto.xml-203-5	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19349359_18951112_148383_134_0002_alto.xml-37-7	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	4.0	 	uppslag	2
bib15873371_18950607_145112_152_0001_alto.xml-55-5	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib15978012_18951016_148361_241_0004_alto.xml-44-7	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19520388_18060521_147487_20_0002_alto.xml-1-13	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	1.0	 	uppslag	2
bib13506739_18300618_144030_138_0002_alto.xml-7-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib11653823_18270122_144010_17_0002_alto.xml-17-23	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib15650837_18180218_146391_14_0004_alto.xml-3-7	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator3	1.0	 	uppslag	2
bib13506739_18070314_144030_61_0006_alto.xml-16-64	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib13506739_18260218_144030_29_0003_alto.xml-1-9	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	4.0	 	uppslag	2
bib11653790_19030310_12541_19_0002_alto.xml-118-1	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19277349_18950817_147403_105_0004_alto.xml-146-6	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18950329_147683_86_0003_alto.xml-139-31	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib13506739_18180604_144030_125_0004_alto.xml-18-27	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653823_18291204_0_282_0002_alto.xml-13-2	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator3	1.0	 	uppslag	2
bib13506739_18250609_144030_130_0001_alto.xml-25-48	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653790_19030310_12541_19_0002_alto.xml-118-1	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator3	4.0	 	uppslag	2
bib11653828_18290103_144028_2_0004_alto.xml-2-5	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19227291_18950525_145289_62_0002_alto.xml-90-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653828_18040920_144028_219_0002_alto.xml-11-7	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	1.0	 	uppslag	2
bib19277277_18951212_147683_339_0006_alto.xml-167-31	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator3	4.0	 	uppslag	2
bib11653838_19010405_147024_14_0001_alto.xml-21-25	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653838_19000413_147024_15_0004_alto.xml-177-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib15978012_18951016_148361_241_0004_alto.xml-44-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19227291_18950409_145289_42_0002_alto.xml-115-73	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib13506739_18110322_144030_69_0013_alto.xml-1-79	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19277277_18250430_147682_98_0002_alto.xml-10-22	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator3	1.0	 	uppslag	2
bib11653823_18270427_144010_97_0003_alto.xml-10-60	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib15873371_18950202_145112_33_0003_alto.xml-185-4	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
